JAARTAL,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,PRODUCTSOORT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Soort aansluiting,Soort aansluiting Naam,SJV,%SJV laag tarief,%Slimme Meter
2018,Herengracht,1016BL,1016BL,0,16,10,8,50,1x35,5115,4,3
2018,Herengracht,1016BL,1016BL,1,13,10,9,77,G4,2632,0,3
2018,Oude Spiegelstraat,1016BM,1016BM,0,26,10,8,50,3x25,4343,2,0
2018,Oude Spiegelstraat,1016BM,1016BM,1,22,10,9,82,G4,1780,0,0
2018,Herengracht,1016BN,1016BN,0,23,10,7,57,3x25,3968,1,0
2018,Herengracht,1016BN,1016BN,1,13,10,9,54,G4,3052,0,0
2018,Herengracht,1016BP,1016BS,0,37,10,8,57,3x25,10527,5,2
2018,Herengracht,1016BP,1016BS,1,32,10,9,63,G4,5577,0,2
2018,Herengracht,1016BT,1016BT,0,37,10,7,57,3x25,5597,7,3
2018,Herengracht,1016BT,1016BT,1,30,10,7,80,G4,2221,0,1
2018,Herengracht,1016BV,1016BV,0,26,10,9,73,3x25,6868,4,3
2018,Herengracht,1016BV,1016BV,1,21,10,9,86,G4,2472,0,3
2018,Herengracht,1016BW,1016BW,0,11,10,9,45,3x25,6768,10,6
2018,Herengracht,1016BW,1016BW,1,10,10,9,60,G4,3334,0,6
2018,Herengracht,1016BX,1016BX,0,24,9,7,50,3x25,8027,7,2
2018,Herengracht,1016BX,1016BX,1,17,10,8,53,G4,3616,0,2
2018,Hartenstraat,1016BZ,1016BZ,0,26,10,9,42,3x25,7333,3,1
2018,Hartenstraat,1016BZ,1016BZ,1,25,10,9,84,G4,1553,0,1
2018,Hartenstraat,1016CA,1016CA,0,27,10,9,56,1x25,5402,4,2
2018,Hartenstraat,1016CA,1016CA,1,25,10,9,88,G4,1320,0,2
2018,Hartenstraat,1016CB,1016CB,0,24,10,9,33,1x35,9203,8,6
2018,Hartenstraat,1016CB,1016CB,1,23,10,9,96,G4,1606,0,6
2018,Hartenstraat,1016CC,1016CC,0,23,8,9,35,3x25,6494,4,2
2018,Hartenstraat,1016CC,1016CC,1,18,10,9,89,G4,1564,0,2
2018,Herengracht,1016CD,1016CD,0,32,10,9,53,3x25,3876,5,2
2018,Herengracht,1016CD,1016CD,1,28,10,9,79,G4,1520,0,2
2018,Herengracht,1016CE,1016CE,0,31,10,9,71,3x25,4421,2,0
2018,Herengracht,1016CE,1016CE,1,28,10,8,82,G4,2075,0,0
2018,Herengracht,1016CG,1016CG,0,22,10,9,68,3x25,8305,3,0
2018,Herengracht,1016CG,1016CG,1,20,10,9,65,G4,3743,0,0
2018,Herengracht,1016CH,1016CH,0,18,10,7,39,3x25,10563,5,2
2018,Herengracht,1016CH,1016CH,1,13,10,9,46,G4,6704,0,3
2018,Herengracht,1016CJ,1016CJ,0,26,10,9,54,3x25,8051,9,6
2018,Herengracht,1016CJ,1016CJ,1,24,10,9,79,G4,3699,0,6
2018,Leidsegracht,1016CK,1016CK,0,18,10,9,67,3x25,4296,5,2
2018,Leidsegracht,1016CK,1016CK,1,16,10,9,50,G4,2801,0,1
2018,Leidsegracht,1016CL,1016CL,0,11,10,9,55,3x25,3606,2,0
2018,Leidsegracht,1016CL,1016CP,1,33,10,9,45,G4,2727,0,3
2018,Leidsegracht,1016CM,1016CP,0,26,10,9,62,3x25,6163,7,5
2018,Leidsegracht,1016CR,1016CR,0,43,10,9,49,3x25,6978,4,1
2018,Leidsegracht,1016CR,1016CR,1,38,10,9,84,G4,2101,0,1
2018,Leidsegracht,1016CS,1016CS,0,19,10,9,42,1x25,2870,8,6
2018,Leidsegracht,1016CS,1016CS,1,17,10,9,88,G4,1676,0,7
2018,Leidsegracht,1016CT,1016CT,0,18,10,9,33,1x35,6328,3,0
2018,Leidsegracht,1016CT,1016CT,1,16,10,9,63,G4,2434,0,0
2018,Leidsekade,1016CW,1016CW,0,28,10,6,64,3x25,2174,6,5
2018,Leidsekade,1016CW,1016CW,1,26,10,6,88,G4,2377,0,5
2018,Leidsekade,1016CX,1016CX,0,33,10,9,45,1x25,2217,6,5
2018,Leidsekade,1016CX,1016CX,1,29,10,9,86,G4,1335,0,5
2018,Leidsekade,1016CZ,1016CZ,0,20,10,9,40,3x25,1910,8,7
2018,Leidsekade,1016CZ,1016CZ,1,19,10,9,84,G4,1061,0,7
2018,Leidsekade,1016DA,1016DA,0,24,10,9,46,1x35,2079,8,7
2018,Leidsekade,1016DA,1016DA,1,19,10,9,84,G4,1583,0,8
2018,Raadhuisstraat,1016DB,1016DB,0,17,10,8,35,1x35,5010,5,2
2018,Raadhuisstraat,1016DB,1016DC,1,21,10,9,48,G4,4201,0,4
2018,Raadhuisstraat,1016DC,1016DC,0,16,10,8,44,3x25,10948,8,4
2018,Raadhuisstraat,1016DD,1016DD,0,12,10,8,42,3x25,26467,8,4
2018,Raadhuisstraat,1016DD,1016DD,1,11,10,9,45,G4,4788,0,3
2018,Raadhuisstraat,1016DE,1016DE,0,14,10,9,36,1x35,12156,7,4
2018,Raadhuisstraat,1016DE,1016DE,1,12,10,8,67,G4,2362,0,3
2018,Raadhuisstraat,1016DG,1016DG,0,25,10,8,48,3x25,9743,2,0
2018,Raadhuisstraat,1016DG,1016DG,1,27,10,8,78,G4,3939,0,0
2018,Westermarkt,1016DH,1016DH,0,39,10,7,38,1x35,3986,3,1
2018,Westermarkt,1016DH,1016DH,1,27,10,8,85,G4,1201,0,1
2018,Westermarkt,1016DJ,1016DJ,0,30,10,9,43,1x35,8689,2,0
2018,Westermarkt,1016DJ,1016DJ,1,22,10,9,82,G4,2751,0,0
2018,Westermarkt,1016DK,1016DK,0,12,10,6,58,3x25,10448,8,2
2018,Westermarkt,1016DK,1016DM,1,51,10,8,86,G4,1842,0,2
2018,Westermarkt,1016DL,1016DM,0,52,10,8,42,1x25,5756,5,2
2018,Reestraat,1016DN,1016DN,0,40,10,9,63,1x25,5242,5,3
2018,Reestraat,1016DN,1016DN,1,37,10,9,95,G4,1247,0,3
2018,Keizersgracht,1016DP,1016DP,0,14,10,9,50,1x25,5009,4,2
2018,Keizersgracht,1016DP,1016DP,1,13,10,9,54,G4,4325,0,2
2018,Keizersgracht,1016DR,1016DR,0,10,10,4,70,3x25,17844,6,0
2018,Keizersgracht,1016DR,1016DT,1,26,10,9,58,G4,4458,0,2
2018,Keizersgracht,1016DS,1016DS,0,22,10,5,55,3x25,9324,4,0
2018,Keizersgracht,1016DT,1016DT,0,17,10,8,41,1x25,9420,5,2
2018,Keizersgracht,1016DV,1016DV,0,24,10,8,67,3x25,4229,2,0
2018,Keizersgracht,1016DV,1016DV,1,21,10,9,81,G4,2397,0,0
2018,Keizersgracht,1016DW,1016DW,0,33,10,9,73,3x25,7453,1,0
2018,Keizersgracht,1016DW,1016DW,1,29,10,9,76,G4,3298,0,0
2018,Keizersgracht,1016DX,1016DX,0,23,10,9,52,1x35,4054,4,3
2018,Keizersgracht,1016DX,1016DX,1,19,10,9,79,G4,2076,0,3
2018,Keizersgracht,1016DZ,1016DZ,0,10,10,9,80,3x25,7049,9,7
2018,Keizersgracht,1016DZ,1016EA,1,21,10,9,71,G4,3655,0,4
2018,Keizersgracht,1016EA,1016EA,0,16,10,8,44,3x25,6261,2,1
2018,Keizersgracht,1016EB,1016EB,0,23,9,9,39,3x25,4753,3,1
2018,Keizersgracht,1016EB,1016EB,1,20,10,9,90,G4,2223,0,0
2018,Keizersgracht,1016EC,1016EC,0,26,10,9,38,3x25,5253,7,4
2018,Keizersgracht,1016EC,1016EC,1,21,10,9,86,G4,3416,0,4
2018,Keizersgracht,1016ED,1016EE,0,17,10,8,35,3x25,7013,3,1
2018,Keizersgracht,1016ED,1016EE,1,14,10,9,36,G4,5770,0,1
2018,Keizersgracht,1016EG,1016EG,0,21,10,9,57,3x25,3425,3,1
2018,Keizersgracht,1016EG,1016EG,1,18,10,9,89,G4,1655,0,1
2018,Keizersgracht,1016EH,1016EH,0,31,10,9,55,1x35,1890,7,5
2018,Keizersgracht,1016EH,1016EH,1,26,10,8,96,G4,1178,0,5
2018,Keizersgracht,1016EJ,1016EJ,0,63,10,9,75,3x25,4807,4,0
2018,Keizersgracht,1016EJ,1016EJ,1,54,10,9,81,G4,2691,0,1
2018,Keizersgracht,1016EK,1016EK,0,17,10,9,65,3x25,7537,5,2
2018,Keizersgracht,1016EK,1016EK,1,16,10,9,81,G4,3692,0,2
2018,Keizersgracht,1016EL,1016EM,0,37,10,8,38,3x25,4888,2,0
2018,Keizersgracht,1016EL,1016EM,1,30,10,9,60,G4,2059,0,0
2018,Wolvenstraat,1016EN,1016EN,0,18,10,9,39,3x25,10757,6,4
2018,Wolvenstraat,1016EN,1016EN,1,16,10,9,75,G4,1184,0,4
2018,Wolvenstraat,1016EP,1016EP,0,33,10,9,52,3x25,8150,4,1
2018,Wolvenstraat,1016EP,1016EP,1,31,10,9,77,G4,1853,0,0
2018,Huidenstraat,1016ER,1016ER,0,39,10,9,31,1x25,6673,4,2
2018,Huidenstraat,1016ER,1016ER,1,37,10,9,84,G4,1275,0,1
2018,Huidenstraat,1016ES,1016ES,0,27,10,9,52,3x25,6102,3,1
2018,Huidenstraat,1016ES,1016ES,1,24,10,9,75,G4,1354,0,2
2018,Huidenstraat,1016ET,1016ET,0,18,10,9,50,3x25,4284,3,2
2018,Huidenstraat,1016ET,1016ET,1,16,10,9,94,G4,1086,0,1
2018,Keizersgracht,1016EV,1016EV,0,62,9,9,42,1x25,5352,8,6
2018,Keizersgracht,1016EV,1016EV,1,53,10,9,79,G4,2609,0,7
2018,Keizersgracht,1016EW,1016EW,0,39,10,9,38,1x35,7963,7,6
2018,Keizersgracht,1016EW,1016EW,1,32,10,9,59,G4,3443,0,6
2018,Keizersgracht,1016EX,1016EX,0,38,10,7,66,1x35,4842,5,4
2018,Keizersgracht,1016EX,1016EX,1,19,10,6,74,G4,4284,0,6
2018,Keizersgracht,1016EZ,1016EZ,0,14,10,8,64,3x25,9613,3,0
2018,Keizersgracht,1016EZ,1016EZ,1,13,10,8,46,G6,4240,0,0
2018,Keizersgracht,1016GA,1016GA,0,26,10,8,62,3x25,4110,3,1
2018,Keizersgracht,1016GA,1016GA,1,20,10,9,70,G4,3064,0,1
2018,Keizersgracht,1016GB,1016GB,0,11,10,9,55,3x25,10832,4,1
2018,Keizersgracht,1016GB,1016GB,1,10,10,9,70,G4,3444,0,1
2018,Keizersgracht,1016GC,1016GC,0,35,10,8,57,3x25,11043,5,2
2018,Keizersgracht,1016GC,1016GC,1,30,10,7,57,G4,2370,0,2
2018,Keizersgracht,1016GD,1016GD,0,57,10,9,44,3x25,4234,3,1
2018,Keizersgracht,1016GD,1016GD,1,44,10,9,91,G4,2477,0,1
2018,Keizersgracht,1016GE,1016GE,0,13,10,9,38,1x25,2856,4,0
2018,Keizersgracht,1016GE,1016GE,1,12,10,9,67,G4,2185,0,0
2018,Berenstraat,1016GG,1016GG,0,38,10,9,47,1x25,6910,4,2
2018,Berenstraat,1016GG,1016GG,1,33,10,9,91,G4,997,0,2
2018,Berenstraat,1016GH,1016GH,0,51,10,7,47,1x35,6239,3,1
2018,Berenstraat,1016GH,1016GH,1,40,10,8,85,G4,1314,0,1
2018,Runstraat,1016GJ,1016GJ,0,45,10,9,33,1x25,7098,4,2
2018,Runstraat,1016GJ,1016GJ,1,41,10,9,83,G4,1305,0,2
2018,Runstraat,1016GK,1016GK,0,41,10,9,41,3x25,5376,4,2
2018,Runstraat,1016GK,1016GK,1,40,10,8,93,G4,1153,0,2
2018,Molenpad,1016GL,1016GL,0,20,10,9,50,1x35,5505,3,1
2018,Molenpad,1016GL,1016GL,1,16,10,8,69,G4,2359,0,0
2018,Molenpad,1016GM,1016GM,0,20,10,9,40,1x25,4260,5,3
2018,Molenpad,1016GM,1016GM,1,18,10,9,78,G4,1424,0,3
2018,Leliegracht,1016GN,1016GN,0,15,10,9,80,3x25,3754,7,3
2018,Leliegracht,1016GN,1016GN,1,13,10,9,62,G4,2424,0,3
2018,Leliegracht,1016GP,1016GP,0,10,10,8,60,1x25,3736,0,0
2018,Leliegracht,1016GP,1016GP,1,11,10,8,55,G4,1873,0,0
2018,Leliegracht,1016GR,1016GR,0,16,10,9,44,1x25,3191,2,0
2018,Leliegracht,1016GR,1016GR,1,12,10,9,75,G4,1881,0,0
2018,Leliegracht,1016GS,1016GT,0,19,10,8,68,3x25,4074,8,4
2018,Leliegracht,1016GS,1016GT,1,18,10,8,67,G4,2007,0,4
2018,Prinsengracht,1016GV,1016GV,0,21,10,9,48,3x25,8321,4,1
2018,Prinsengracht,1016GV,1016GV,1,14,10,9,64,G4,2711,0,2
2018,Westermarkt,1016GW,1016GW,0,34,10,7,38,1x25,5297,3,1
2018,Westermarkt,1016GW,1016GW,1,21,10,9,86,G4,2545,0,0
2018,Prinsengracht,1016GX,1016GX,0,46,10,9,63,3x25,3721,2,0
2018,Prinsengracht,1016GX,1016GX,1,42,10,9,95,G4,1240,0,0
2018,Prinsengracht,1016GZ,1016HA,0,29,10,9,52,1x25,3849,3,2
2018,Prinsengracht,1016GZ,1016HA,1,24,10,9,71,G4,2130,0,2
2018,Prinsengracht,1016HB,1016HB,0,14,10,9,50,1x25,8374,4,2
2018,Prinsengracht,1016HB,1016HB,1,13,10,9,85,G4,1693,0,2
2018,Prinsengracht,1016HC,1016HC,0,23,10,9,35,1x25,3058,4,1
2018,Prinsengracht,1016HC,1016HC,1,20,10,9,80,G4,1231,0,1
2018,Prinsengracht,1016HD,1016HD,0,59,9,8,61,1x25,2051,3,1
2018,Prinsengracht,1016HD,1016HD,1,49,10,9,94,G4,903,0,1
2018,Prinsengracht,1016HE,1016HE,0,38,10,9,58,1x25,2137,3,2
2018,Prinsengracht,1016HE,1016HE,1,33,10,9,91,G4,1153,0,2
2018,Prinsengracht,1016HG,1016HG,0,29,10,9,52,1x25,4104,3,2
2018,Prinsengracht,1016HG,1016HG,1,24,10,9,88,G4,1486,0,1
2018,Prinsengracht,1016HH,1016HH,0,17,10,9,53,1x25,7984,2,0
2018,Prinsengracht,1016HH,1016HH,1,15,10,9,67,G4,2022,0,0
2018,Prinsengracht,1016HJ,1016HJ,0,41,10,8,44,3x25,4891,5,2
2018,Prinsengracht,1016HJ,1016HJ,1,33,10,9,94,G4,1327,0,3
2018,Prinsengracht,1016HK,1016HK,0,72,10,9,65,1x25,2953,2,1
2018,Prinsengracht,1016HK,1016HK,1,61,10,9,98,G4,1098,0,0
2018,Prinsengracht,1016HL,1016HL,0,35,10,9,43,1x25,3175,3,2
2018,Prinsengracht,1016HL,1016HL,1,31,10,9,94,G4,2633,0,2
2018,Prinsengracht,1016HM,1016HM,0,70,10,8,57,3x25,4751,3,2
2018,Prinsengracht,1016HM,1016HM,1,58,10,9,86,G4,1629,0,1
2018,Prinsengracht,1016HN,1016HN,0,27,10,8,48,3x25,2904,2,0
2018,Prinsengracht,1016HN,1016HN,1,21,10,9,76,G4,1657,0,0
2018,Prinsengracht,1016HP,1016HP,0,79,10,8,49,3x25,3049,4,2
2018,Prinsengracht,1016HP,1016HP,1,71,10,8,89,G4,1650,0,2
2018,Prinsengracht,1016HR,1016HR,0,39,10,9,49,3x25,5305,3,0
2018,Prinsengracht,1016HR,1016HR,1,35,10,9,74,G4,2039,0,0
2018,Prinsengracht,1016HS,1016HS,0,27,10,9,63,1x25,2682,2,0
2018,Prinsengracht,1016HS,1016HS,1,22,10,9,77,G4,1836,0,0
2018,Prinsengracht,1016HT,1016HT,0,30,10,9,33,3x25,7230,6,3
2018,Prinsengracht,1016HT,1016HT,1,23,10,9,57,G4,3218,0,3
2018,Prinsengracht,1016HV,1016HV,0,58,10,8,50,3x25,4444,4,2
2018,Prinsengracht,1016HV,1016HV,1,47,10,9,87,G4,2450,0,2
2018,Prinsengracht,1016HW,1016HW,0,27,10,9,63,1x25,3063,5,3
2018,Prinsengracht,1016HW,1016HW,1,23,10,9,96,G4,1216,0,3
2018,Prinsengracht,1016HX,1016HX,0,42,10,9,62,1x25,3844,8,6
2018,Prinsengracht,1016HX,1016HX,1,37,10,9,97,G4,1974,0,7
2018,Prinsengracht,1016HZ,1016HZ,0,31,10,9,48,1x25,1839,2,1
2018,Prinsengracht,1016HZ,1016HZ,1,27,10,9,96,G4,1427,0,1
2018,Prinsengracht,1016JA,1016JA,0,52,10,9,63,1x25,2450,4,3
2018,Prinsengracht,1016JA,1016JA,1,44,10,9,95,G4,1231,0,2
2018,Prinsengracht,1016JB,1016JB,0,25,10,9,44,1x35,3141,2,0
2018,Prinsengracht,1016JB,1016JB,1,22,10,9,86,G4,1570,0,0
2018,Prinsengracht,1016JC,1016JC,0,29,10,9,66,3x25,9384,2,0
2018,Prinsengracht,1016JC,1016JC,1,24,10,9,88,G4,2066,0,0
2018,Bloemgracht,1016KA,1016KA,0,15,10,6,47,3x25,1868,4,3
2018,Bloemgracht,1016KA,1016KA,1,12,10,8,83,G4,1634,0,4
2018,Bloemgracht,1016KB,1016KB,0,12,10,9,42,3x25,4107,6,5
2018,Bloemgracht,1016KB,1016KB,1,12,10,9,75,G4,2515,0,5
2018,Bloemgracht,1016KC,1016KC,0,14,10,9,57,1x35,1838,9,8
2018,Bloemgracht,1016KC,1016KC,1,12,10,9,100,G4,825,0,9
2018,Bloemgracht,1016KD,1016KD,0,27,10,9,59,1x25,5141,5,3
2018,Bloemgracht,1016KD,1016KD,1,23,10,9,91,G4,2031,0,4
2018,Bloemgracht,1016KE,1016KE,0,28,10,8,46,1x25,2526,4,2
2018,Bloemgracht,1016KE,1016KE,1,20,10,9,85,G4,1544,0,3
2018,Bloemgracht,1016KG,1016KG,0,50,9,8,40,3x25,4220,5,3
2018,Bloemgracht,1016KG,1016KG,1,43,10,8,79,G4,1916,0,3
2018,Bloemgracht,1016KH,1016KH,0,25,10,9,52,1x25,2504,4,1
2018,Bloemgracht,1016KH,1016KH,1,23,10,9,57,G4,1461,0,1
2018,Bloemgracht,1016KJ,1016KJ,0,20,10,8,75,1x25,3000,2,1
2018,Bloemgracht,1016KJ,1016KJ,1,16,10,9,100,G4,1449,0,2
2018,Bloemgracht,1016KK,1016KK,0,20,10,8,65,1x25,1800,3,2
2018,Bloemgracht,1016KK,1016KK,1,18,10,9,94,G4,1266,0,2
2018,Bloemgracht,1016KL,1016KL,0,20,10,9,55,3x25,4104,1,0
2018,Bloemgracht,1016KL,1016KL,1,18,10,9,89,G4,2064,0,0
2018,Bloemgracht,1016KM,1016KM,0,10,7,7,60,3x25,1132,6,4
2018,Bloemgracht,1016KM,1016KN,1,18,10,9,89,G4,1351,0,2
2018,Bloemgracht,1016KN,1016KN,0,13,10,9,69,1x25,2911,1,0
2018,Bloemgracht,1016KP,1016KP,0,36,10,9,75,1x25,2282,2,1
2018,Bloemgracht,1016KP,1016KP,1,34,10,9,88,G4,1371,0,0
2018,Eerste Bloemdwarsstraat,1016KR,1016KR,0,20,10,9,40,3x25,2659,4,2
2018,Eerste Bloemdwarsstraat,1016KR,1016KR,1,18,10,9,94,G4,1379,0,2
2018,Eerste Bloemdwarsstraat,1016KS,1016KS,0,19,10,8,53,1x25,5026,4,2
2018,Eerste Bloemdwarsstraat,1016KS,1016KS,1,17,10,9,100,G4,1072,0,2
2018,Lijnbaansgracht,1016KT,1016KT,0,54,10,9,52,1x25,2680,3,2
2018,Lijnbaansgracht,1016KT,1016KT,1,49,10,8,92,G4,1254,0,2
2018,Bloemstraat,1016KV,1016KV,0,55,10,8,51,1x25,2189,4,2
2018,Bloemstraat,1016KV,1016KV,1,46,10,9,85,G4,1315,0,2
2018,Bloemstraat,1016KW,1016KW,0,47,10,9,57,3x25,2110,2,1
2018,Bloemstraat,1016KW,1016KW,1,38,10,9,97,G4,799,0,1
2018,Bloemstraat,1016KX,1016KX,0,31,10,9,52,1x25,1701,7,6
2018,Bloemstraat,1016KX,1016KX,1,27,10,9,96,G4,1202,0,6
2018,Bloemstraat,1016KZ,1016KZ,0,62,9,8,53,1x25,2240,9,7
2018,Bloemstraat,1016KZ,1016KZ,1,51,10,8,96,G4,1382,0,8
2018,Bloemstraat,1016LA,1016LA,0,37,10,8,78,1x25,4489,10,7
2018,Bloemstraat,1016LA,1016LA,1,33,10,8,91,G4,1396,0,7
2018,Bloemstraat,1016LB,1016LB,0,28,10,9,89,1x25,1423,6,5
2018,Bloemstraat,1016LB,1016LB,1,25,10,9,100,G4,764,0,5
2018,Bloemstraat,1016LC,1016LC,0,32,10,7,44,3x25,2485,2,1
2018,Bloemstraat,1016LC,1016LC,1,25,10,8,88,G4,1331,0,1
2018,Bloemstraat,1016LD,1016LD,0,25,10,9,92,1x25,2109,2,1
2018,Bloemstraat,1016LD,1016LD,1,23,10,9,100,G4,1108,0,0
2018,Bloemstraat,1016LE,1016LE,0,22,10,9,36,1x35,1177,2,1
2018,Bloemstraat,1016LE,1016LE,1,19,10,8,100,G4,952,0,1
2018,Bloemstraat,1016LG,1016LG,0,31,10,8,61,1x25,1580,6,4
2018,Bloemstraat,1016LG,1016LG,1,26,10,8,92,G4,1049,0,4
2018,Bloemstraat,1016LH,1016LH,0,29,10,9,79,1x25,1550,9,7
2018,Bloemstraat,1016LH,1016LH,1,24,10,9,100,G4,951,0,7
2018,Bloemstraat,1016LJ,1016LJ,0,30,10,9,67,1x25,2093,7,6
2018,Bloemstraat,1016LJ,1016LJ,1,27,10,9,96,G4,1205,0,6
2018,Bloemstraat,1016LK,1016LK,0,64,10,7,48,3x25,2097,7,6
2018,Bloemstraat,1016LK,1016LK,1,47,10,9,100,G4,785,0,8
2018,Tweede Bloemdwarsstraat,1016LL,1016LL,0,22,10,9,50,1x25,2055,8,7
2018,Tweede Bloemdwarsstraat,1016LL,1016LL,1,19,10,9,100,G4,1118,0,7
2018,Tweede Bloemdwarsstraat,1016LM,1016LM,0,29,10,9,48,1x25,2070,9,8
2018,Tweede Bloemdwarsstraat,1016LM,1016LM,1,26,10,9,100,G4,852,0,8
2018,Akoleienstraat,1016LN,1016LN,0,34,10,8,74,1x25,3373,7,5
2018,Akoleienstraat,1016LN,1016LN,1,29,10,8,97,G4,2004,0,4
2018,Rozengracht,1016LP,1016LP,0,35,10,9,40,1x35,6252,4,3
2018,Rozengracht,1016LP,1016LP,1,32,10,9,88,G4,1233,0,3
2018,Rozengracht,1016LR,1016LR,0,47,10,8,47,1x25,2635,3,2
2018,Rozengracht,1016LR,1016LR,1,38,10,9,92,G4,899,0,2
2018,Rozengracht,1016LS,1016LS,0,23,10,9,35,1x25,3613,5,4
2018,Rozengracht,1016LS,1016LS,1,21,10,9,90,G4,1387,0,1
2018,Rozengracht,1016LT,1016LT,0,60,10,7,37,1x35,3596,3,2
2018,Rozengracht,1016LT,1016LT,1,51,10,8,98,G4,1269,0,2
2018,Rozengracht,1016LV,1016LV,0,46,10,9,61,1x25,5557,2,0
2018,Rozengracht,1016LV,1016LV,1,42,10,9,98,G4,1848,0,0
2018,Rozengracht,1016LW,1016LW,0,26,10,9,81,1x25,3477,6,5
2018,Rozengracht,1016LW,1016LW,1,24,10,9,100,G4,1023,0,4
2018,Rozengracht,1016LX,1016LX,0,13,10,9,92,1x25,1115,7,6
2018,Rozengracht,1016LX,1016LX,1,12,10,9,100,G4,1052,0,6
2018,Rozengracht,1016LZ,1016LZ,0,26,10,9,38,1x35,5125,5,3
2018,Rozengracht,1016LZ,1016LZ,1,23,10,9,74,G4,1954,0,4
2018,Laurierhof,1016MA,1016MA,0,25,10,9,100,1x25,791,1,0
2018,Laurierhof,1016MA,1016MA,1,25,10,9,100,G4,14,0,0
2018,Laurierhof,1016MB,1016MB,0,25,10,9,100,1x25,1125,1,0
2018,Laurierhof,1016MB,1016MB,1,25,10,9,100,G4,30,0,0
2018,Laurierhof,1016MC,1016MC,0,25,10,9,96,1x25,1090,1,0
2018,Laurierhof,1016MC,1016MC,1,25,10,9,96,G4,142,0,0
2018,Rozengracht,1016NA,1016NA,0,32,10,9,34,1x25,5282,3,1
2018,Rozengracht,1016NA,1016NA,1,25,10,9,88,G4,1795,0,1
2018,Rozengracht,1016NB,1016NB,0,41,10,9,51,1x25,3593,3,1
2018,Rozengracht,1016NB,1016NB,1,32,10,9,97,G4,889,0,1
2018,Rozengracht,1016NC,1016NC,0,30,10,9,37,1x35,7512,6,4
2018,Rozengracht,1016NC,1016NC,1,26,10,9,85,G4,1410,0,4
2018,Rozengracht,1016ND,1016ND,0,37,10,9,32,1x25,6455,5,2
2018,Rozengracht,1016ND,1016ND,1,34,10,9,88,G4,1309,0,2
2018,Rozengracht,1016NE,1016NE,0,25,10,9,56,1x35,7301,5,3
2018,Rozengracht,1016NE,1016NE,1,22,10,9,86,G4,1984,0,3
2018,Rozengracht,1016NG,1016NG,0,20,10,7,40,3x25,7000,4,2
2018,Rozengracht,1016NG,1016NG,1,14,10,7,71,G4,1853,0,1
2018,Rozengracht,1016NH,1016NH,0,22,10,8,41,3x25,8139,2,0
2018,Rozengracht,1016NH,1016NH,1,19,10,8,68,G4,3628,0,1
2018,Rozengracht,1016NJ,1016NJ,0,22,10,8,36,1x25,8171,6,2
2018,Rozengracht,1016NJ,1016NJ,1,20,10,9,85,G4,1991,0,2
2018,Rozengracht,1016NK,1016NK,0,47,10,9,43,1x25,5946,3,1
2018,Rozengracht,1016NK,1016NK,1,41,10,9,88,G4,1759,0,1
2018,Rozengracht,1016NL,1016NL,0,28,10,9,54,1x35,5775,3,2
2018,Rozengracht,1016NL,1016NL,1,24,10,9,96,G4,1451,0,2
2018,Rozenstraat,1016NM,1016NM,0,22,10,9,64,1x25,3200,3,1
2018,Rozenstraat,1016NM,1016NM,1,19,10,9,95,G4,1456,0,1
2018,Rozenstraat,1016NN,1016NN,0,61,10,9,80,1x25,1793,3,2
2018,Rozenstraat,1016NN,1016NN,1,55,10,9,98,G4,851,0,2
2018,Rozenstraat,1016NP,1016NP,0,38,9,9,71,1x25,1803,6,5
2018,Rozenstraat,1016NP,1016NP,1,30,10,9,100,G4,1020,0,4
2018,Rozenstraat,1016NR,1016NR,0,21,10,8,48,3x25,2317,0,0
2018,Rozenstraat,1016NR,1016NR,1,16,10,9,94,G4,1680,0,0
2018,Rozenstraat,1016NS,1016NS,0,16,10,9,75,1x25,1490,2,1
2018,Rozenstraat,1016NS,1016NS,1,14,10,9,100,G4,975,0,0
2018,Rozenstraat,1016NT,1016NT,0,21,10,9,100,1x25,1574,0,0
2018,Rozenstraat,1016NT,1016NT,1,20,10,9,100,G4,1161,0,0
2018,Rozenstraat,1016NV,1016NV,0,22,10,9,95,1x25,1471,1,0
2018,Rozenstraat,1016NV,1016NV,1,21,10,9,100,G4,894,0,0
2018,Rozenstraat,1016NX,1016NX,0,92,10,8,46,1x35,2433,1,0
2018,Rozenstraat,1016NX,1016NX,1,83,10,8,94,G4,1246,0,0
2018,Rozenstraat,1016NZ,1016NZ,0,44,10,9,66,1x35,1645,3,2
2018,Rozenstraat,1016NZ,1016NZ,1,38,10,9,97,G4,926,0,1
2018,Rozenstraat,1016PA,1016PA,0,64,10,9,47,1x35,2218,1,0
2018,Rozenstraat,1016PA,1016PA,1,56,10,9,95,G4,1072,0,0
2018,Rozenstraat,1016PB,1016PB,0,25,10,9,56,1x25,1965,3,2
2018,Rozenstraat,1016PB,1016PB,1,21,10,9,100,G4,1316,0,2
2018,Eerste Rozendwarsstraat,1016PC,1016PC,0,39,10,9,59,1x25,6273,4,3
2018,Eerste Rozendwarsstraat,1016PC,1016PC,1,37,10,9,92,G4,1658,0,2
2018,Tweede Rozendwarsstraat,1016PD,1016PD,0,13,10,9,77,1x25,4800,8,6
2018,Tweede Rozendwarsstraat,1016PD,1016PD,1,10,10,9,90,G4,1217,0,6
